Label,Cluster,Color,PassOne,PassOneCol
ORYLA|Ensembl.ENSORLG00000003411|UniProtKB.H2LE77,8.2,#dc143c,8,#483d8b
XENTR|Xenbase.XB.GENE.978019|UniProtKB.A0A6I8S1S3,8.2,#dc143c,8,#483d8b
ANOCA|Ensembl.ENSACAG00000017243|UniProtKB.G1KTT0,9.1,#00bfff,9,#008080
CANLF|Ensembl.ENSCAFG00000007600|UniProtKB.E2R0F0,9.1,#00bfff,9,#008080
CHICK|Ensembl.ENSGALG00000043728|UniProtKB.A0A1D5PBH0,9.1,#00bfff,9,#008080
FELCA|Ensembl.ENSFCAG00000004415|UniProtKB.M3W251,9.1,#00bfff,9,#008080
GORGO|Ensembl.ENSGGOG00000009177|UniProtKB.A0A2I2YQR7,9.1,#00bfff,9,#008080
HORSE|Ensembl.ENSECAG00000010751|UniProtKB.F7AIR2,9.1,#00bfff,9,#008080
HUMAN|HGNC.10596|UniProtKB.Q9UQD0,9.1,#00bfff,9,#008080
MACMU|Ensembl.ENSMMUG00000000415|UniProtKB.F7ADR2,9.1,#00bfff,9,#008080
MOUSE|MGI.MGI.103169|UniProtKB.Q9WTU3,9.1,#00bfff,9,#008080
PANTR|Ensembl.ENSPTRG00000004959|UniProtKB.H2R1D1,9.1,#00bfff,9,#008080
PIG|Ensembl.ENSSSCG00000000228|UniProtKB.A0A287BS01,9.1,#00bfff,9,#008080
RAT|RGD.3638|UniProtKB.O88420,9.1,#00bfff,9,#008080
GORGO|Ensembl.ENSGGOG00000012938|UniProtKB.A0A2I2Z637,5.4,#f4a460,5,#708090
HUMAN|HGNC.10593|UniProtKB.Q14524,5.4,#f4a460,5,#708090
MACMU|Ensembl.ENSMMUG00000015825|UniProtKB.F7CEN9,5.4,#f4a460,5,#708090
MOUSE|MGI.MGI.98251|UniProtKB.Q9JJV9,5.4,#f4a460,5,#708090
PANTR|Ensembl.ENSPTRG00000014762|UniProtKB.A0A2I3RXT9,5.4,#f4a460,5,#708090
RAT|RGD.3637|UniProtKB.P15389,5.4,#f4a460,5,#708090
MOUSE|MGI.MGI.98248|UniProtKB.B1AWN6,6.3,#0000ff,6,#8b0000
RAT|RGD.3632|UniProtKB.P04775,6.3,#0000ff,6,#8b0000
DANRE|Ensembl.ENSDARG00000102312|UniProtKB.A0A0G2KYI1,8.1,#a020f0,8,#483d8b
DANRE|ZFIN.ZDB.GENE.060908.2|UniProtKB.F1R3Q5,8.1,#a020f0,8,#483d8b
LEPOC|Ensembl.ENSLOCG00000009914|UniProtKB.W5MUR5,8.1,#a020f0,8,#483d8b
ORYLA|Ensembl.ENSORLG00000003273|UniProtKB.A0A3B3IMA4,8.1,#a020f0,8,#483d8b
ORYLA|Ensembl.ENSORLG00000011677|UniProtKB.A0A3B3HV74,8.1,#a020f0,8,#483d8b
CANLF|Ensembl.ENSCAFG00000005051|UniProtKB.A0A5F4DGC6,5.3,#adff2f,5,#708090
CHLRE|Gene.ORFName.CHLRE.10g444850v5|UniProtKB.A0A2K3DAR0,6.2,#ff6347,6,#8b0000
PHYRM|Gene.H3GG69.PHYRM|UniProtKB.H3GG69,6.2,#ff6347,6,#8b0000
STRPU|EnsemblGenome.SPU.013467|UniProtKB.W4YCI8,6.2,#ff6347,6,#8b0000
THAPS|EnsemblGenome.THAPSDRAFT.22071|UniProtKB.B8C0W0,6.2,#ff6347,6,#8b0000
BRAFL|Gene.BRAFLDRAFT.64590|UniProtKB.C3Z6V2,7.1,#da70d6,7,#808000
CIOIN|Ensembl.ENSCING00000004031|UniProtKB.F6SKF5,7.1,#da70d6,7,#808000
NEMVE|EnsemblGenome.NEMVEDRAFT.v1g170705|UniProtKB.A7SHI0,7.1,#da70d6,7,#808000
NEMVE|EnsemblGenome.NEMVEDRAFT.v1g221860|UniProtKB.A7T3L9,7.1,#da70d6,7,#808000
STRPU|EnsemblGenome.SPU.017773|UniProtKB.W4YPP5,7.1,#da70d6,7,#808000
TRIAD|EnsemblGenome.TriadG21513|UniProtKB.B3RPW0,7.1,#da70d6,7,#808000
ANOCA|Ensembl.ENSACAG00000023598|UniProtKB.G1KXB4,5.2,#b0c4de,5,#708090
CHICK|Ensembl.ENSGALG00000006112|UniProtKB.F1N8I1,5.2,#b0c4de,5,#708090
CANLF|Ensembl.ENSCAFG00000011130|UniProtKB.A0A5F4CTN5,6.1,#ff00ff,6,#8b0000
FELCA|Ensembl.ENSFCAG00000007771|UniProtKB.A0A2I2U1E9,6.1,#ff00ff,6,#8b0000
HORSE|Ensembl.ENSECAG00000020749|UniProtKB.A0A5K1TVX6,6.1,#ff00ff,6,#8b0000
PIG|Ensembl.ENSSSCG00000015905|UniProtKB.A0A286ZLY4,6.1,#ff00ff,6,#8b0000
ANOCA|Ensembl.ENSACAG00000009381|UniProtKB.G1KIU2,5.1,#f0e68c,5,#708090
CHICK|Ensembl.ENSGALG00000006072|UniProtKB.A0A1L1RZA0,5.1,#f0e68c,5,#708090
ORNAN|Ensembl.ENSOANG00000005021|UniProtKB.A0A6I8NCV6,2.3,#fa8072,2,#8b4513
DAPPU|EnsemblGenome.DAPPUDRAFT.20439|UniProtKB.E9G948,4.1,#ffff54,4,#228b22
IXOSC|EnsemblGenome.ISCW013161|UniProtKB.B7QGD5,4.1,#ffff54,4,#228b22
TRICA|Gene.ORFName.TcasGA2.TC034187|UniProtKB.A0A139WCY4,4.1,#ffff54,4,#228b22
MOUSE|MGI.MGI.108029|UniProtKB.Q6QIY3,2.2,#6495ed,2,#8b4513
RAT|RGD.3629|UniProtKB.Q62968,2.2,#6495ed,2,#8b4513
MONDO|Ensembl.ENSMODG00000013404|UniProtKB.F7G6M8,2.1,#dda0dd,2,#8b4513
MOUSE|MGI.MGI.98250|UniProtKB.Q9ER60,0.2,#90ee90,0,#2f4f4f
RAT|RGD.3636|UniProtKB.P15390,0.2,#90ee90,0,#2f4f4f
DANRE|Ensembl.ENSDARG00000110927|UniProtKB.A0A2R8Q672,1.1,#7b68ee,1,#556b2f
DANRE|Ensembl.ENSDARG00000112558|UniProtKB.A0A2R8RYT2,1.1,#7b68ee,1,#556b2f
DANRE|ZFIN.ZDB.GENE.000828.1|UniProtKB.A0A2R8QLY1,1.1,#7b68ee,1,#556b2f
DANRE|ZFIN.ZDB.GENE.060906.2|UniProtKB.F1RE76,1.1,#7b68ee,1,#556b2f
LEPOC|Ensembl.ENSLOCG00000006769|UniProtKB.W5MII6,1.1,#7b68ee,1,#556b2f
ORYLA|Ensembl.ENSORLG00000006930|UniProtKB.H2LRK7,1.1,#7b68ee,1,#556b2f
ORYLA|Ensembl.ENSORLG00000019133|UniProtKB.H2MY05,1.1,#7b68ee,1,#556b2f
MONDO|Ensembl.ENSMODG00000009735|UniProtKB.F6X9I4,0.1,#afeeee,0,#2f4f4f
ORNAN|Ensembl.ENSOANG00000009384|UniProtKB.A0A6I8P8J7,0.1,#afeeee,0,#2f4f4f
