Label,Cluster,Color,PassOne,PassOneCol
hCoV-19/Switzerland/TI-EOC-12-27944354/2023,10.100,#d2691e,10,#b8860b
hCoV-19/Botswana/R133B32-BHP-1058913/2022,14.96,#9acd32,14,#32cd32
hCoV-19/Zimbabwe/78619/2023,21.89,#32cd32,21,#ff8c00
hCoV-19/Mexico/TAM-InDRE-FB1909/2023,30.80,#8fbc8f,30,#0000ff
hCoV-19/USA/NM-CDC-QDX45276766/2022,43.67,#800080,43,#7b68ee
hCoV-19/Colombia/DC-INS-VG-28830/2023,2.107,#b03060,2,#8b4513
hCoV-19/USA/MI-UM-L365009893/2023,4.105,#9932cc,4,#228b22
hCoV-19/Portugal/PT45036/2022,8.101,#ff4500,8,#483d8b
hCoV-19/Guatemala/10035-LNS/2022,9.100,#00ced1,9,#008080
hCoV-19/Indonesia/JK-GS-GSILab-1149264/2023,10.99,#ff8c00,10,#b8860b
hCoV-19/Bulgaria/22BG-EU-022211-Pl208/2022,14.95,#ffd700,14,#32cd32
hCoV-19/Zimbabwe/78703/2023,21.88,#0000cd,21,#ff8c00
hCoV-19/Mexico/SON-InDRE-FB2595/2023,30.79,#deb887,30,#0000ff
hCoV-19/Colombia/ANT-LDSP4279/2022,43.66,#00ff00,43,#7b68ee
hCoV-19/Colombia/DC-INS-VG-29065/2023,2.106,#00fa9a,2,#8b4513
hCoV-19/Guatemala/746-LNS/2023,4.104,#dc143c,4,#228b22
hCoV-19/Brazil/RJ-NVBS28615GENOV852325739246/2022,8.100,#00bfff,8,#483d8b
hCoV-19/Guatemala/523-LNS/2023,9.99,#f4a460,9,#008080
hCoV-19/Guadeloupe/IPP13894/2023,10.98,#0000ff,10,#b8860b
hCoV-19/NewZealand/22XA2821/2022,14.94,#a020f0,14,#32cd32
hCoV-19/Zimbabwe/78715/2023,21.87,#adff2f,21,#ff8c00
hCoV-19/Mexico/ZAC-InDRE-FB1766/2023,30.78,#ff6347,30,#0000ff
hCoV-19/Georgia/Tb-sNCDC6773/2022,43.65,#da70d6,43,#7b68ee
hCoV-19/Colombia/DC-INS-VG-29189/2023,2.105,#b0c4de,2,#8b4513
hCoV-19/NewZealand/23YA1006/2023,4.103,#ff00ff,4,#228b22
hCoV-19/Slovakia/TN-23-00002397/2022,8.99,#f0e68c,8,#483d8b
hCoV-19/Brazil/AM-FIOCRUZ-ILMD2300786/2023,9.98,#fa8072,9,#008080
hCoV-19/Turkey/ERAGEM-1/2023,10.97,#ffff54,10,#b8860b
hCoV-19/Finland/THL-21362/2022,14.93,#6495ed,14,#32cd32
hCoV-19/Mauritius/N32018/2022,15.92,#dda0dd,15,#8fbc8f
hCoV-19/Eswatini/N52540/2023,21.86,#90ee90,21,#ff8c00
hCoV-19/Argentina/17645-69/2023,30.77,#7b68ee,30,#0000ff
hCoV-19/DJI/NAMRU3-H726/2022,43.64,#afeeee,43,#7b68ee
hCoV-19/Colombia/DC-INS-VG-29161/2023,2.104,#7fffd4,2,#8b4513
hCoV-19/USA/IN-CDC-QDX45740744/2023,4.102,#ff69b4,4,#228b22
hCoV-19/Uruguay/DLSP-3978/2022,8.98,#ffb6c1,8,#483d8b
hCoV-19/Brazil/RS-FIOCRUZ-4146/2023,9.97,#2f4f4f,9,#008080
hCoV-19/Oman/5237950/2023,10.96,#556b2f,10,#b8860b
hCoV-19/Taiwan/NCKUH-061022012210/2022,14.92,#8b4513,14,#32cd32
hCoV-19/Panama/M117533-GMI/2021,15.91,#2e8b57,15,#8fbc8f
hCoV-19/SouthAfrica/NICD-N53590/2023,21.85,#228b22,21,#ff8c00
hCoV-19/USA/TN-CDC-LC1037851/2023,30.76,#708090,30,#0000ff
hCoV-19/Uruguay/DLSP-0009/2022,43.63,#8b0000,43,#7b68ee
hCoV-19/Guatemala/710-LNS/2023,2.103,#808000,2,#8b4513
hCoV-19/USA/CT-Yale-23893/2023,4.101,#483d8b,4,#228b22
hCoV-19/Belgium/AZDelta-2252-00201/2023,8.97,#008080,8,#483d8b
hCoV-19/Brazil/SP-IB-CEVC-2205868/2023,9.96,#b8860b,9,#008080
hCoV-19/CzechRepublic/NRL-s1853/2023,10.95,#4682b4,10,#b8860b
hCoV-19/Argentina/94370-16/2023,14.91,#d2691e,14,#32cd32
hCoV-19/Jordan/Biolab0582/2021,15.90,#9acd32,15,#8fbc8f
hCoV-19/SouthAfrica/CERI-KRISP-K052736/2023,21.84,#32cd32,21,#ff8c00
hCoV-19/Belgium/UGent-338/2023,30.75,#8fbc8f,30,#0000ff
hCoV-19/Hungary/100139-UPL23-000198/2022,43.62,#800080,43,#7b68ee
hCoV-19/Chile/NB-37479/2023,0.104,#b03060,0,#2f4f4f
hCoV-19/Colombia/DC-INS-VG-29144/2023,2.102,#9932cc,2,#8b4513
hCoV-19/USA/VA-CDC-LC0977473/2022,4.100,#ff4500,4,#228b22
hCoV-19/Canada/un-KVI300536/2023,8.96,#00ced1,8,#483d8b
hCoV-19/Paraguay/627862/2023,9.95,#ff8c00,9,#008080
hCoV-19/Germany/SN-RKI-I-1124258/2023,10.94,#ffd700,10,#b8860b
hCoV-19/Finland/THL-01554/2023,14.90,#0000cd,14,#32cd32
hCoV-19/Maldives/MAV89214/2021,15.89,#deb887,15,#8fbc8f
hCoV-19/SouthAfrica/SU-NHLS-6447/2023,21.83,#00ff00,21,#ff8c00
hCoV-19/Iceland/L-4144/2023,30.74,#00fa9a,30,#0000ff
hCoV-19/USA/ID-IBL-872668/2023,43.61,#dc143c,43,#7b68ee
hCoV-19/Chile/AT-29297/2023,0.103,#00bfff,0,#2f4f4f
hCoV-19/Colombia/DC-LSPSDS-21863/2023,2.101,#f4a460,2,#8b4513
hCoV-19/USA/MD-CDC-QDX47492354/2023,4.99,#0000ff,4,#228b22
hCoV-19/Kenya/CERI-KRISP-K055784/2023,8.95,#a020f0,8,#483d8b
hCoV-19/Malaysia/MKAK-CL-22-71416/2022,9.94,#adff2f,9,#008080
hCoV-19/Ukraine/78763/2023,10.93,#ff6347,10,#b8860b
hCoV-19/England/PHEC-YYGUBQS/2022,14.89,#da70d6,14,#32cd32
hCoV-19/Ethiopia/ILRI-COVM02882/2021,15.88,#b0c4de,15,#8fbc8f
hCoV-19/SouthAfrica/NICD-N51126/2022,21.82,#ff00ff,21,#ff8c00
hCoV-19/France/PAC-HCL723000692101/2023,30.73,#f0e68c,30,#0000ff
hCoV-19/Morocco/IPM20435287/2023,43.60,#fa8072,43,#7b68ee
hCoV-19/USA/NY-CDC-LC1037691/2023,0.102,#ffff54,0,#2f4f4f
hCoV-19/Colombia/DC-INS-VG-29268/2023,2.100,#6495ed,2,#8b4513
hCoV-19/Ecuador/GENSBIO-INSPI-102409/2023,4.98,#dda0dd,4,#228b22
hCoV-19/Kenya/CERI-KRISP-K055783/2023,8.94,#90ee90,8,#483d8b
hCoV-19/ElSalvador/58212-LNSP/2022,9.93,#7b68ee,9,#008080
hCoV-19/Slovenia/23-011886-MB/2023,10.92,#afeeee,10,#b8860b
hCoV-19/Hungary/120452-UPL23-000230/2022,14.88,#7fffd4,14,#32cd32
hCoV-19/Taiwan/NTU-HCH-067/2021,15.87,#ff69b4,15,#8fbc8f
hCoV-19/Chile/RM-7411/2023,21.81,#ffb6c1,21,#ff8c00
hCoV-19/Mexico/BCS-InDRE-FB1969/2023,30.72,#2f4f4f,30,#0000ff
hCoV-19/Morocco/NIH/1206/2022,43.59,#556b2f,43,#7b68ee
hCoV-19/Chile/AT-22900/2023,0.101,#8b4513,0,#2f4f4f
hCoV-19/Colombia/DC-INS-VG-28751/2023,2.99,#2e8b57,2,#8b4513
hCoV-19/Chile/MA-15687/2023,4.97,#228b22,4,#228b22
hCoV-19/Uganda/UVRI-TOR3638/2022,8.93,#708090,8,#483d8b
hCoV-19/Brunei/7722018443/2022,9.92,#8b0000,9,#008080
hCoV-19/Ukraine/77927/2023,10.91,#808000,10,#b8860b
hCoV-19/Brazil/DF-LACENDF-530052833/2023,11.90,#483d8b,11,#4682b4
hCoV-19/NewZealand/23YA0607/2023,14.87,#008080,14,#32cd32
hCoV-19/Ghana/NMIMR-NCOV-21-58291/2021,15.86,#b8860b,15,#8fbc8f
hCoV-19/Brazil/MG-FIOCRUZ-4750/2023,21.80,#4682b4,21,#ff8c00
hCoV-19/Brazil/SC-FIOCRUZ-3770/2023,30.71,#d2691e,30,#0000ff
hCoV-19/DRC/INRB-RDC-0326/2023,43.58,#9acd32,43,#7b68ee
hCoV-19/Chile/ML-30608/2023,0.100,#32cd32,0,#2f4f4f
hCoV-19/Iceland/L-3707/2023,2.98,#8fbc8f,2,#8b4513
hCoV-19/Colombia/DC-INS-VG-29228/2023,4.96,#800080,4,#228b22
hCoV-19/Kenya/SS11733/2023,8.92,#b03060,8,#483d8b
hCoV-19/Venezuela/Mir2542/2023,9.91,#9932cc,9,#008080
hCoV-19/SouthAfrica/CERI-KRISP-K055391/2023,10.90,#ff4500,10,#b8860b
hCoV-19/Brazil/DF-LACENDF-530052832/2023,11.89,#00ced1,11,#4682b4
hCoV-19/Peru/MDD-INS-37180/2022,14.86,#ff8c00,14,#32cd32
hCoV-19/Liechtenstein/FL-Risch-21A2100623/2021,15.85,#ffd700,15,#8fbc8f
hCoV-19/Argentina/21945-183/2023,21.79,#0000cd,21,#ff8c00
hCoV-19/England/BRBR-326FFF9F/2023,30.70,#deb887,30,#0000ff
hCoV-19/PuertoRico/PR-ASU99272/2023,43.57,#00ff00,43,#7b68ee
hCoV-19/Chile/AP-37482/2023,0.99,#00fa9a,0,#2f4f4f
hCoV-19/Colombia/DC-INS-VG-28907/2023,2.97,#dc143c,2,#8b4513
hCoV-19/USA/ME-HETL-J18333/2023,4.95,#00bfff,4,#228b22
hCoV-19/Canada/AB-ABPHL-88780/2022,8.91,#f4a460,8,#483d8b
hCoV-19/Venezuela/Mir2541/2023,9.90,#0000ff,9,#008080
hCoV-19/Kuwait/AH-USAFSAM-S21333/2023,10.89,#a020f0,10,#b8860b
hCoV-19/Brazil/DF-LACENDF-530052841/2023,11.88,#adff2f,11,#4682b4
hCoV-19/Sweden/4021102144VN/2023,14.85,#ff6347,14,#32cd32
hCoV-19/France/OCC-HCL722001181501/2021,15.84,#da70d6,15,#8fbc8f
hCoV-19/Philippines/PH-PGC-07846/2021,17.82,#b0c4de,17,#b03060
hCoV-19/Chile/LI-140341/2022,21.78,#ff00ff,21,#ff8c00
hCoV-19/USA/OK-CDC-VSX-A062891/2023,30.69,#f0e68c,30,#0000ff
hCoV-19/Mexico/PUE-LANGEBIO-IMSS-13790/2022,43.56,#fa8072,43,#7b68ee
hCoV-19/Chile/TA-35022/2023,0.98,#ffff54,0,#2f4f4f
hCoV-19/Colombia/ATL-UNIMOL-VG-1220/2023,2.96,#6495ed,2,#8b4513
hCoV-19/Austria/AGES-1134221/2023,4.94,#dda0dd,4,#228b22
hCoV-19/Panama/CDED24545-GMI/2022,8.90,#90ee90,8,#483d8b
hCoV-19/Peru/ICA-INS-42908/2023,9.89,#7b68ee,9,#008080
hCoV-19/Netherlands/GR-RIVM-128424/2023,10.88,#afeeee,10,#b8860b
hCoV-19/Bulgaria/21BG-EU-000074-Pl1/2020,11.87,#7fffd4,11,#4682b4
hCoV-19/Uruguay/DLSP-3979/2022,14.84,#ff69b4,14,#32cd32
hCoV-19/Aruba/AW-RIVM-53998/2021,15.83,#ffb6c1,15,#8fbc8f
hCoV-19/Kazakhstan/7758/2021,17.81,#2f4f4f,17,#b03060
hCoV-19/Mexico/HID-IBT-IMSS-10829/2023,21.77,#556b2f,21,#ff8c00
hCoV-19/SriLanka/aicbu6450/2023,24.74,#8b4513,24,#deb887
hCoV-19/Sweden/14-SE300-DC23-005037/2023,30.68,#2e8b57,30,#0000ff
hCoV-19/USA/HI-H2318957/2022,43.55,#228b22,43,#7b68ee
hCoV-19/Chile/AR-29532/2023,0.97,#708090,0,#2f4f4f
hCoV-19/Colombia/DC-LSPSDS-2639/2023,2.95,#8b0000,2,#8b4513
hCoV-19/Poland/G99/2023,4.93,#808000,4,#228b22
hCoV-19/Panama/CDED24733-GMI/2023,8.89,#483d8b,8,#483d8b
hCoV-19/Namibia/NIP0067/2023,9.88,#008080,9,#008080
hCoV-19/Philippines/PH-VUI-147979/2023,10.87,#b8860b,10,#b8860b
hCoV-19/Malaysia/0581/2020,11.86,#4682b4,11,#4682b4
hCoV-19/Guatemala/9150-LNS/2022,14.83,#d2691e,14,#32cd32
hCoV-19/USA/MS-MSPHL-0494/2021,15.82,#9acd32,15,#8fbc8f
hCoV-19/Kazakhstan/2623/2020,17.80,#32cd32,17,#b03060
hCoV-19/Uruguay/DLSP-0091/2023,21.76,#8fbc8f,21,#ff8c00
hCoV-19/SriLanka/aicbu6240/2022,24.73,#800080,24,#deb887
hCoV-19/Singapore/R11MR147/2023,30.67,#b03060,30,#0000ff
hCoV-19/Mongolia/23004/2023,33.64,#9932cc,33,#ff6347
hCoV-19/USA/VT-026752/2022,43.54,#ff4500,43,#7b68ee
hCoV-19/Chile/AT-22889/2023,0.96,#00ced1,0,#2f4f4f
hCoV-19/Colombia/DC-INS-VG-29237/2023,2.94,#ff8c00,2,#8b4513
hCoV-19/Ecuador/GENSBIO-INSPI-102923/2023,4.92,#ffd700,4,#228b22
hCoV-19/Ecuador/GENSBIO-INSPI-102400/2023,8.88,#0000cd,8,#483d8b
hCoV-19/Namibia/NIP0072/2023,9.87,#deb887,9,#008080
hCoV-19/HongKong/VB23061100/2023,10.86,#00ff00,10,#b8860b
hCoV-19/USA/MO-QDX-2573/2020,11.85,#00fa9a,11,#4682b4
hCoV-19/USA/IA-SHL-2190291/2022,14.82,#dc143c,14,#32cd32
hCoV-19/NewZealand/22CV1689/2022,15.81,#00bfff,15,#8fbc8f
hCoV-19/Oman/520278568/2020,17.79,#f4a460,17,#b03060
hCoV-19/Iceland/L-2869/2022,21.75,#0000ff,21,#ff8c00
hCoV-19/SriLanka/aicbu6468/2023,24.72,#a020f0,24,#deb887
hCoV-19/Croatia/HZJZ-4008/2023,30.66,#adff2f,30,#0000ff
hCoV-19/Qinghai/QCDC-QHS4Y-54/2023,33.63,#ff6347,33,#ff6347
hCoV-19/USA/AZ-ASU97106/2022,43.53,#da70d6,43,#7b68ee
hCoV-19/Chile/CO-28061/2023,0.95,#b0c4de,0,#2f4f4f
hCoV-19/Colombia/DC-LSPSDS-15012/2023,2.93,#ff00ff,2,#8b4513
hCoV-19/Ecuador/GENSBIO-INSPI-SG-77/2023,4.91,#f0e68c,4,#228b22
hCoV-19/Uruguay/DLSP-0029/2023,8.87,#fa8072,8,#483d8b
hCoV-19/Namibia/NIP0035/2023,9.86,#ffff54,9,#008080
hCoV-19/USA/AL-CDC-QDX80077936/2023,10.85,#6495ed,10,#b8860b
hCoV-19/Taiwan/TSGH-24/2020,11.84,#dda0dd,11,#4682b4
hCoV-19/USA/CA-CDPH-FS48077452/2022,14.81,#90ee90,14,#32cd32
hCoV-19/NewZealand/22CV0074/2021,15.80,#7b68ee,15,#8fbc8f
hCoV-19/Vietnam/PIHCM-8303/2020,17.78,#afeeee,17,#b03060
hCoV-19/Norway/OUS-26364/2023,21.74,#7fffd4,21,#ff8c00
hCoV-19/Malaysia/C19UMB3953/2023,24.71,#ff69b4,24,#deb887
hCoV-19/Israel/ICH-741197500/2023,30.65,#ffb6c1,30,#0000ff
hCoV-19/Pakistan/NIH-B115-S2/2023,33.62,#2f4f4f,33,#ff6347
hCoV-19/Panama/CDED23099-GMI/2022,34.61,#556b2f,34,#da70d6
hCoV-19/Norway/35297/2022,43.52,#8b4513,43,#7b68ee
hCoV-19/Chile/NB-31317/2023,0.94,#2e8b57,0,#2f4f4f
hCoV-19/Colombia/DC-INS-VG-28969/2023,2.92,#228b22,2,#8b4513
hCoV-19/Ecuador/GENSBIO-INSPI-SG-65/2023,4.90,#708090,4,#228b22
hCoV-19/Venezuela/Dtto8901/2023,8.86,#8b0000,8,#483d8b
hCoV-19/Singapore/R5MR52/2023,9.85,#808000,9,#008080
hCoV-19/Mongolia/Tuv-6494/2023,10.84,#483d8b,10,#b8860b
hCoV-19/CostaRica/CRV-0018/2020,11.83,#008080,11,#4682b4
hCoV-19/Serbia/J947693-10/2022,14.80,#b8860b,14,#32cd32
hCoV-19/Australia/NSW-ICPMR-12324/2021,15.79,#4682b4,15,#8fbc8f
hCoV-19/USA/NY-NYCPHL-001375/2020,17.77,#d2691e,17,#b03060
hCoV-19/Bangladesh/IEDCR-1101968/2023,21.73,#9acd32,21,#ff8c00
hCoV-19/Singapore/R2NP3/2023,24.70,#32cd32,24,#deb887
hCoV-19/USA/IN-CDC-LC1032662/2023,30.64,#8fbc8f,30,#0000ff
hCoV-19/Hungary/101021-UPL23-000715/2023,33.61,#800080,33,#ff6347
hCoV-19/Myanmar/DSMRC-106-7/2022,34.60,#b03060,34,#da70d6
hCoV-19/Mexico/DUR-CIAD-IMSS-1040538-CIBIN/2022,43.51,#9932cc,43,#7b68ee
hCoV-19/Argentina/6278-141/2023,0.93,#ff4500,0,#2f4f4f
hCoV-19/Colombia/DC-LSPSDS-18519/2023,2.91,#00ced1,2,#8b4513
hCoV-19/Ecuador/GENSBIO-INSPI-SG-63/2023,4.89,#ff8c00,4,#228b22
hCoV-19/Venezuela/DttoLAB8-6/2023,8.85,#ffd700,8,#483d8b
hCoV-19/Paraguay/592473/2023,9.84,#0000cd,9,#008080
hCoV-19/Wales/PHWC-PKOI98/2023,10.83,#deb887,10,#b8860b
hCoV-19/Bulgaria/41/2020,11.82,#00ff00,11,#4682b4
hCoV-19/Bulgaria/23BG-EU-023016-Pl213/2023,14.79,#00fa9a,14,#32cd32
hCoV-19/CzechRepublic/UMTM239292/2021,15.78,#dc143c,15,#8fbc8f
hCoV-19/Brazil/RJ-00407/2020,17.76,#00bfff,17,#b03060
hCoV-19/Argentina/INEI-123104/2022,21.72,#f4a460,21,#ff8c00
hCoV-19/Australia/NSW-ICPMR-41699/2023,24.69,#0000ff,24,#deb887
hCoV-19/Slovakia/BA-23-00002198/2023,30.63,#a020f0,30,#0000ff
hCoV-19/Hungary/120938-UPL23-000249/2022,33.60,#adff2f,33,#ff6347
hCoV-19/Indonesia/BT-NIHRD-MI-22-31210/2022,34.59,#ff6347,34,#da70d6
hCoV-19/BosniaandHerzegovina/79/2023,43.50,#da70d6,43,#7b68ee
hCoV-19/Chile/AT-15841/2023,0.92,#b0c4de,0,#2f4f4f
hCoV-19/Colombia/DC-LSPSDS-3142/2023,2.90,#ff00ff,2,#8b4513
hCoV-19/USA/DE-DHSS-B1268149/2023,4.88,#f0e68c,4,#228b22
hCoV-19/CaboVerde/SV0096/2023,8.84,#fa8072,8,#483d8b
hCoV-19/Chile/RM-1350619/2022,9.83,#ffff54,9,#008080
hCoV-19/Pakistan/NIH-B131-S7/2023,10.82,#6495ed,10,#b8860b
hCoV-19/Canada/QC-1nIEOQ-U10660129V/2021,11.81,#dda0dd,11,#4682b4
hCoV-19/Luxembourg/LNS2830038/2022,14.78,#90ee90,14,#32cd32
hCoV-19/Cambodia/904307/2022,15.77,#7b68ee,15,#8fbc8f
hCoV-19/Morocco/IPM20145414/2020,17.75,#afeeee,17,#b03060
hCoV-19/Chile/LI-20515/2023,21.71,#7fffd4,21,#ff8c00
hCoV-19/Peru/CUS-INS-41721/2023,24.68,#ff69b4,24,#deb887
hCoV-19/Iceland/L-4121/2023,30.62,#ffb6c1,30,#0000ff
hCoV-19/NewZealand/22ZA4913/2022,33.59,#2f4f4f,33,#ff6347
hCoV-19/India/RJ-SMS-ICMR-INSACOG-TS-9648/2022,34.58,#556b2f,34,#da70d6
hCoV-19/Mexico/TLA-LANGEBIO-IMSS-14081/2023,43.49,#8b4513,43,#7b68ee
hCoV-19/Chile/RM-14759/2023,0.91,#2e8b57,0,#2f4f4f
hCoV-19/Colombia/DC-INS-VG-28779/2023,2.89,#228b22,2,#8b4513
hCoV-19/NewZealand/23YA1046/2023,4.87,#708090,4,#228b22
hCoV-19/Panama/CDED24591-GMI/2022,8.83,#8b0000,8,#483d8b
hCoV-19/Chile/RM-25518/2023,9.82,#808000,9,#008080
hCoV-19/Russia/SPE-RII-14937S/2023,10.81,#483d8b,10,#b8860b
hCoV-19/Canada/QC-1nMCY-T1113650/2021,11.80,#008080,11,#4682b4
hCoV-19/Russia/MOW-CRIE-7794578674/2022,14.77,#b8860b,14,#32cd32
hCoV-19/Thailand/DMSc-04768/2021,15.76,#4682b4,15,#8fbc8f
hCoV-19/Indonesia/JK-FKUI-F104/2020,17.74,#d2691e,17,#b03060
hCoV-19/Morocco/INH-1282/2023,21.70,#9acd32,21,#ff8c00
hCoV-19/Peru/LIM-INS-42098/2023,24.67,#32cd32,24,#deb887
hCoV-19/Netherlands/OV-RIVM-127840/2023,30.61,#8fbc8f,30,#0000ff
hCoV-19/Norway/35333/2022,33.58,#800080,33,#ff6347
hCoV-19/USA/NY-SUNYQB-61210501008951/2022,34.57,#b03060,34,#da70d6
hCoV-19/SouthKorea/KDCA195263/2022,43.48,#9932cc,43,#7b68ee
hCoV-19/Chile/VS-21544/2023,0.90,#ff4500,0,#2f4f4f
hCoV-19/Colombia/ANT-CWOHC-VG-SEC04376H/2023,2.88,#00ced1,2,#8b4513
hCoV-19/Portugal/INSA-47876/2023,4.86,#ff8c00,4,#228b22
hCoV-19/Taiwan/CDC-061873/2022,8.82,#ffd700,8,#483d8b
hCoV-19/Paraguay/580014/2023,9.81,#0000cd,9,#008080
hCoV-19/Botswna/BHP-1100219671/2023,10.80,#deb887,10,#b8860b
hCoV-19/Iceland/6547/2020,11.79,#00ff00,11,#4682b4
hCoV-19/Peru/HUV-INS-26906/2022,14.76,#00fa9a,14,#32cd32
hCoV-19/NewZealand/21MV0630/2021,15.75,#dc143c,15,#8fbc8f
hCoV-19/Chile/RM-157134/2020,17.73,#00bfff,17,#b03060
hCoV-19/Morocco/NIH/1258/2023,21.69,#f4a460,21,#ff8c00
hCoV-19/Mauritius/CHL-21875/2023,24.66,#0000ff,24,#deb887
hCoV-19/Paraguay/652062/2023,30.60,#a020f0,30,#0000ff
hCoV-19/Iran/NIC-10De-9/2022,33.57,#adff2f,33,#ff6347
hCoV-19/Bahrain/22970153808/2022,34.56,#ff6347,34,#da70d6
hCoV-19/Portugal/PT45328/2023,43.47,#da70d6,43,#7b68ee
hCoV-19/CostaRica/INC-10650-787409/2023,0.89,#b0c4de,0,#2f4f4f
hCoV-19/Peru/LIM-INS-43386/2023,2.87,#ff00ff,2,#8b4513
hCoV-19/USA/OH-CDC-QDX49773680/2023,4.85,#f0e68c,4,#228b22
hCoV-19/Uruguay/DLSP-0099/2023,8.81,#fa8072,8,#483d8b
hCoV-19/Venezuela/Mir2536/2023,9.80,#ffff54,9,#008080
hCoV-19/Botswana/BHP-0123017470/2023,10.79,#6495ed,10,#b8860b
hCoV-19/Netherlands/LI-MUMC-935/2021,11.78,#dda0dd,11,#4682b4
hCoV-19/Mexico/SLP-InDRE-S15544/2022,14.75,#90ee90,14,#32cd32
hCoV-19/Aruba/AW-RIVM-63913/2021,15.74,#7b68ee,15,#8fbc8f
hCoV-19/Kazakhstan/KZY-CSP-9145-S40/2020,17.72,#afeeee,17,#b03060
hCoV-19/USA/UT-UPHL-230106651511/2022,21.68,#7fffd4,21,#ff8c00
hCoV-19/SriLanka/aicbu6254/2023,24.65,#ff69b4,24,#deb887
hCoV-19/Serbia/23-0202-02/2023,30.59,#ffb6c1,30,#0000ff
hCoV-19/USA/WY-WYPHL-22068908/2022,33.56,#2f4f4f,33,#ff6347
hCoV-19/Peru/LIM-INS-16741/2022,34.55,#556b2f,34,#da70d6
hCoV-19/Israel/ICH-741195516/2023,43.46,#8b4513,43,#7b68ee
hCoV-19/USA/FL-CDC-QDX47272142/2023,0.88,#2e8b57,0,#2f4f4f
hCoV-19/Ecuador/GENSBIO-INSPI-SG-60/2023,2.86,#228b22,2,#8b4513
hCoV-19/Colombia/ATL-INS-VG-29319/2023,4.84,#708090,4,#228b22
hCoV-19/Uganda/992/2022,8.80,#8b0000,8,#483d8b
hCoV-19/Venezuela/Mir2535/2023,9.79,#808000,9,#008080
hCoV-19/Lithuania/MB230425-0065/2023,10.78,#483d8b,10,#b8860b
hCoV-19/England/NORW-EF9A2/2020,11.77,#008080,11,#4682b4
hCoV-19/Mexico/ZAC-LANGEBIO-IMSS-14367/2023,14.74,#b8860b,14,#32cd32
hCoV-19/Suriname/SR-761/2021,15.73,#4682b4,15,#8fbc8f
hCoV-19/Mexico/MOR-InDRE-254/2020,17.71,#d2691e,17,#b03060
hCoV-19/USA/UT-IVY-G43P90S0/2022,21.67,#9acd32,21,#ff8c00
hCoV-19/SriLanka/aicbu6232/2023,24.64,#32cd32,24,#deb887
hCoV-19/Denmark/DCGC-645569/2023,30.58,#8fbc8f,30,#0000ff
hCoV-19/Ukraine/73144/2022,33.55,#800080,33,#ff6347
hCoV-19/Zambia/44969/2022,34.54,#b03060,34,#da70d6
hCoV-19/Palestine/527085/2023,43.45,#9932cc,43,#7b68ee
hCoV-19/SouthAfrica/SU-NHLS-6561/2023,0.87,#ff4500,0,#2f4f4f
hCoV-19/Colombia/DC-INS-VG-27910/2022,2.85,#00ced1,2,#8b4513
hCoV-19/USA/CA-HLX-STM-85JKTBXXH/2023,4.83,#ff8c00,4,#228b22
hCoV-19/Uruguay/DLSP-419/2023,8.79,#ffd700,8,#483d8b
hCoV-19/Guatemala/11222-LNS/2022,9.78,#0000cd,9,#008080
hCoV-19/Sichuan/ZGCDC-XGZG184/2023,10.77,#deb887,10,#b8860b
hCoV-19/Latvia/01/2020,11.76,#00ff00,11,#4682b4
hCoV-19/Guyana/170104/2022,14.73,#00fa9a,14,#32cd32
hCoV-19/Switzerland/SO-ETHZ-33594094/2021,15.72,#dc143c,15,#8fbc8f
hCoV-19/Ghana/WACCBIP-GS373/2020,17.70,#00bfff,17,#b03060
hCoV-19/Bonaire/BQ-RIVM-122531/2022,21.66,#f4a460,21,#ff8c00
hCoV-19/Taiwan/CDC-F78707/2023,24.63,#0000ff,24,#deb887
hCoV-19/Spain/CL-COV41638/2023,30.57,#a020f0,30,#0000ff
hCoV-19/HongKong/HKU-230518-211/2022,33.54,#adff2f,33,#ff6347
hCoV-19/Belize/CML-533/2022,34.53,#ff6347,34,#da70d6
hCoV-19/Nigeria/NCDC-NR-GL-0039/2023,43.44,#da70d6,43,#7b68ee
hCoV-19/CostaRica/INC-10648-787373/2023,0.86,#b0c4de,0,#2f4f4f
hCoV-19/Colombia/VAC-INS-VG-29307/2023,2.84,#ff00ff,2,#8b4513
hCoV-19/USA/CT-DPH-1145576001/2023,4.82,#f0e68c,4,#228b22
hCoV-19/Uruguay/DLSP-4019/2022,8.78,#fa8072,8,#483d8b
hCoV-19/Ecuador/GENSBIO-INSPI-SG-136/2023,9.77,#ffff54,9,#008080
hCoV-19/Oman/7231908/2023,10.76,#6495ed,10,#b8860b
hCoV-19/Suriname/SR-34/2020,11.75,#dda0dd,11,#4682b4
hCoV-19/Mexico/SLP-LANGEBIO-IMSS-9579/2022,14.72,#90ee90,14,#32cd32
hCoV-19/PDL/IPP37488/2021,15.71,#7b68ee,15,#8fbc8f
hCoV-19/BurkinaFaso/20/2021,17.69,#afeeee,17,#b03060
hCoV-19/Bonaire/BQ-RIVM-121919/2022,21.65,#7fffd4,21,#ff8c00
hCoV-19/Singapore/R13MR25/2023,24.62,#ff69b4,24,#deb887
hCoV-19/Aruba/AW-RIVM-125446/2023,30.56,#ffb6c1,30,#0000ff
hCoV-19/Bulgaria/23BG-EU-022992-Pl212/2023,33.53,#2f4f4f,33,#ff6347
hCoV-19/Australia/WA12426/2023,34.52,#556b2f,34,#da70d6
